"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","教育排名","出生西元年","年齡"
6041223,2020,1,2,89,10,913,4,0,7,13,0,0,3,3,1,1,1,1,3,3,2,4,2,4,0,0,5,5,4,3,1,4,2,0,2000,19
6041261,2020,1,2,92,7,831,4,3,0,8,1,1,3,3,2,3,3,3,3,3,3,5,3,4,0,0,5,5,2,2,2,2,2,3,2003,16
6041321,2020,2,1,88,3,946,4,0,6,12,0,0,3,3,1,3,3,2,3,3,3,3,3,3,0,0,5,5,3,2,2,2,4,0,1999,20
6041322,2020,1,1,89,12,913,8,0,4,13,0,0,3,3,1,3,2,1,2,2,2,4,2,4,0,0,4,4,3,2,1,1,5,0,2000,19
6041323,2020,1,1,91,6,913,3,5,0,6,2,2,3,3,2,3,3,2,2,2,3,4,3,4,0,0,5,5,2,2,2,2,2,3,2002,17
6041471,2020,2,1,90,10,320,4,6,0,6,2,2,4,3,1,3,2,2,3,3,2,4,2,4,0,0,6,4,2,3,4,2,2,4,2001,18
6041472,2020,1,2,92,7,320,4,4,0,5,2,2,2,2,2,1,1,2,2,3,3,5,3,5,0,0,6,6,1,2,4,2,1,3,2003,16
6140062,2020,1,2,92,3,328,5,4,0,6,2,2,2,3,3,3,3,4,3,2,6,0,4,4,0,0,7,7,3,1,1,3,1,3,2003,16
6512201,2020,2,1,92,2,813,8,6,0,5,3,2,3,3,1,2,2,1,3,2,3,4,3,4,0,0,5,3,3,3,2,3,4,2,2003,17
6512281,2020,2,1,92,3,651,2,8,0,8,2,1,3,2,1,1,1,1,1,2,1,5,98,8,0,0,6,7,3,4,4,2,3,2,2003,16
6512511,2020,2,1,92,4,652,1,4,0,6,2,1,3,3,2,3,3,3,3,3,3,3,3,3,0,0,6,6,3,2,3,3,3,2,2003,16
6513121,2020,3,2,92,8,651,4,4,0,5,1,1,3,1,1,1,1,3,3,3,3,5,96,6,0,0,7,7,1,5,1,1,1,2,2003,16
7011031,2020,1,1,91,8,333,4,7,0,6,3,2,3,3,1,3,3,3,4,2,4,5,3,5,0,0,4,5,1,2,2,2,2,2,2002,17
7011071,2020,1,1,85,3,333,3,0,0,13,0,0,2,2,1,2,2,1,2,2,1,4,1,4,0,0,5,5,3,4,4,3,3,0,1996,23
7011102,2020,1,2,91,8,330,8,4,0,5,2,2,4,2,1,1,2,1,1,1,2,5,3,3,0,0,5,5,2,2,1,3,2,2,2002,17
7011141,2020,2,2,91,1,330,4,4,0,5,2,1,3,3,1,3,3,3,1,1,2,2,3,2,0,0,5,4,2,1,1,1,1,2,2002,18
7011231,2020,2,1,87,5,333,7,0,5,12,0,0,3,3,2,3,3,3,4,3,4,3,4,4,0,0,5,6,2,2,3,1,3,0,1998,21
7011512,2020,3,2,88,1,333,8,0,5,13,0,0,4,3,2,3,3,3,3,3,3,4,3,4,0,0,6,6,1,2,1,1,2,0,1999,21
7012511,2020,1,1,88,6,701,8,0,6,12,0,0,3,2,1,1,1,1,2,2,4,4,2,4,0,0,5,6,1,2,2,2,4,0,1999,20
7020212,2020,1,2,85,8,241,7,0,0,13,0,0,2,3,3,2,1,2,2,1,3,5,3,4,0,0,5,2,2,2,2,2,1,0,1996,23
7020403,2020,1,1,87,1,632,2,0,5,12,0,0,4,3,3,3,1,1,2,1,96,6,1,5,0,0,4,5,5,1,5,5,5,0,1998,22
7021062,2020,2,2,85,9,513,2,0,0,12,0,0,2,2,1,1,1,2,2,2,6,0,2,4,0,0,5,5,1,2,2,2,2,0,1996,23
7021073,2020,1,1,85,12,513,2,0,0,8,0,0,3,3,1,1,1,1,3,3,3,4,1,4,0,0,7,7,1,1,4,3,4,0,1996,23
7021091,2020,2,2,85,1,513,1,0,0,12,0,0,3,2,1,2,2,2,3,3,3,4,3,1,0,0,5,5,2,2,2,2,2,0,1996,24
7021092,2020,1,1,87,7,513,7,0,10,13,0,0,2,1,1,2,1,1,2,2,3,4,3,3,0,0,6,5,3,4,2,3,3,0,1998,21
7021093,2020,2,1,89,8,513,1,0,0,8,0,0,4,3,1,4,2,1,4,4,4,4,3,5,0,0,3,1,1,2,4,2,1,0,2000,19
7021101,2020,2,1,88,7,513,2,0,10,12,0,0,2,2,1,2,2,1,1,2,3,5,3,5,0,0,5,6,2,2,3,2,1,0,1999,20
7021102,2020,2,2,89,8,513,7,8,0,9,2,1,3,4,2,3,3,2,2,3,3,2,3,2,0,0,5,4,3,2,3,3,4,2,2000,19
7021103,2020,1,2,91,9,513,7,6,0,9,2,1,4,4,1,2,3,4,4,4,3,5,3,5,0,0,3,4,1,3,1,1,5,2,2002,17
7021113,2020,2,1,86,4,513,4,0,0,12,0,0,2,2,2,2,1,1,2,2,3,5,3,3,0,0,4,4,5,3,3,3,3,0,1997,22
7021114,2020,1,2,88,2,513,97,0,7,13,0,0,3,3,1,3,2,2,3,3,3,5,3,5,0,0,7,7,2,3,4,4,4,0,1999,20
7021141,2020,1,2,87,2,520,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,4,5,1,2,5,4,1,5,2,1,5,0,1998,21
7021142,2020,1,1,88,3,513,1,0,0,8,0,0,2,2,2,3,2,2,1,2,3,5,96,6,0,0,4,4,4,3,3,3,3,0,1999,20
7021173,2020,2,2,86,7,513,1,0,0,8,0,0,2,1,1,1,1,1,1,1,6,0,1,5,2,2,7,7,1,1,2,2,2,0,1997,22
7021174,2020,2,1,88,12,513,4,0,0,4,0,0,2,2,1,3,1,1,3,2,6,0,3,5,0,0,4,3,1,3,1,3,3,0,1999,20
7021181,2020,1,1,90,2,513,4,0,5,13,0,0,2,2,1,3,3,1,3,3,1,5,1,5,0,0,6,7,3,3,2,4,4,0,2001,18
7021241,2020,1,2,88,9,513,7,0,5,13,0,0,2,2,2,2,1,2,2,2,3,5,2,5,0,0,6,6,3,2,3,4,3,0,1999,20
7021271,2020,1,2,89,6,513,7,0,10,12,0,0,3,3,2,3,3,3,3,3,2,4,2,2,0,0,6,6,1,1,2,2,2,0,2000,19
7021272,2020,1,1,91,12,513,4,6,0,8,2,1,3,2,1,4,2,3,2,2,3,4,3,4,0,0,4,5,1,1,1,1,1,1,2002,17
7021302,2020,1,1,91,10,513,97,7,0,8,2,1,3,3,3,3,3,3,3,3,3,4,3,4,0,0,6,6,2,3,2,3,3,2,2002,17
7021362,2020,1,2,85,12,513,8,0,0,12,0,0,3,3,3,3,3,2,3,2,6,0,4,3,0,0,4,4,3,2,2,2,2,0,1996,23
7021363,2020,1,2,88,3,513,96,0,7,12,0,0,3,3,2,3,3,3,2,3,6,0,4,3,0,0,4,5,3,4,2,3,3,0,1999,20
7021401,2020,1,1,89,4,513,97,0,5,12,0,0,3,3,1,3,3,1,2,0,2,5,2,5,0,0,7,7,1,2,3,3,4,0,2000,19
7021402,2020,1,2,90,4,513,97,0,5,12,0,0,3,3,2,2,3,2,3,2,2,5,2,5,0,0,7,7,3,3,3,4,5,0,2001,18
7021541,2020,1,1,88,11,513,97,0,5,13,0,0,3,3,2,3,3,2,3,3,3,5,3,5,0,0,5,5,2,2,2,2,2,0,1999,20
7021542,2020,1,2,91,12,513,2,4,0,5,2,2,3,3,3,3,3,3,3,3,2,4,2,4,0,0,5,5,2,3,2,2,3,2,2002,17
7030354,2020,1,1,85,11,842,97,0,0,8,0,0,3,3,3,3,2,3,2,2,2,4,2,4,0,0,5,5,1,1,1,4,1,0,1996,23
7030355,2020,1,2,85,11,235,7,0,0,13,0,0,2,2,1,3,2,2,1,2,2,4,3,3,0,0,6,5,3,2,2,2,3,0,1996,23
7031011,2020,1,2,92,11,513,3,3,0,5,2,2,2,3,3,3,4,4,2,3,2,4,2,3,0,0,5,6,3,2,2,2,2,3,2003,16
7031051,2020,1,1,90,11,513,3,2,0,5,2,2,4,4,2,3,4,2,2,2,3,4,1,3,0,0,7,7,2,4,3,3,4,2,2001,18
7031052,2020,1,2,92,4,513,3,2,0,8,2,1,4,4,3,4,4,4,3,3,3,5,2,5,0,0,6,7,1,1,1,1,1,3,2003,16
7031161,2020,1,2,90,11,515,3,2,0,5,2,2,3,3,1,2,2,1,2,2,2,3,2,2,0,0,6,5,4,4,4,3,3,3,2001,18
7031162,2020,1,1,90,11,515,3,2,0,5,2,1,3,3,3,3,3,3,3,3,2,4,2,3,0,0,6,5,2,3,2,2,2,3,2001,18
7031231,2020,1,1,91,3,513,1,5,0,8,3,3,3,3,2,3,3,3,3,3,3,4,3,4,0,0,4,4,3,2,2,2,3,2,2002,17
7031232,2020,1,1,92,4,513,1,3,0,5,2,1,3,3,2,2,3,2,2,2,3,4,3,4,0,0,6,6,1,1,1,1,1,2,2003,16
7031271,2020,1,1,92,7,513,2,4,0,8,2,1,6,3,1,2,3,2,3,3,2,3,2,3,0,0,6,7,2,2,3,3,1,3,2003,16
7031342,2020,2,2,85,4,513,2,0,0,12,0,0,3,2,1,2,2,2,2,2,1,4,1,4,2,2,7,7,1,1,1,1,1,0,1996,23
7031421,2020,1,1,86,8,513,7,0,0,12,0,0,2,2,2,2,2,2,3,3,3,5,3,5,0,0,6,5,4,3,4,3,2,0,1997,22
7040235,2020,1,2,85,5,333,2,0,3,13,0,0,1,2,1,1,1,1,1,2,3,5,3,5,0,0,6,4,1,1,1,1,1,0,1996,23
7041011,2020,1,2,86,5,712,5,0,0,12,0,0,2,3,3,3,2,3,3,3,1,2,1,2,0,0,7,7,5,3,3,4,3,0,1997,22
7041012,2020,2,2,88,4,712,4,0,7,12,0,0,4,4,2,3,3,2,3,3,3,4,3,4,0,0,5,6,1,2,1,1,2,0,1999,20
7041013,2020,2,1,89,8,712,4,5,0,9,2,1,3,4,3,3,3,3,4,3,2,3,1,3,0,0,6,7,3,2,2,2,3,2,2000,19
7041022,2020,2,2,86,1,712,2,0,0,12,0,0,3,3,2,3,3,2,2,2,3,5,3,4,0,0,4,4,1,4,2,2,2,0,1997,23
7041023,2020,2,2,87,1,912,4,0,9,12,0,0,2,2,2,2,2,2,2,2,4,5,3,5,0,0,6,6,1,1,1,1,1,0,1998,22
7041181,2020,2,1,87,6,701,4,0,0,5,0,0,2,2,1,3,3,2,2,2,3,4,3,4,0,0,6,5,1,3,1,2,2,0,1998,21
7041182,2020,2,1,89,10,900,7,0,4,13,0,0,3,3,2,3,3,1,1,1,3,4,4,4,0,0,5,5,2,2,1,1,2,0,2000,19
7041183,2020,2,2,91,8,701,4,3,0,5,2,2,4,3,3,3,2,2,2,2,3,5,4,4,0,0,5,6,3,4,4,2,2,1,2002,17
7041261,2020,1,1,90,11,712,3,2,0,8,2,2,3,3,3,3,3,3,3,3,1,4,1,4,0,0,6,7,2,2,2,2,2,2,2001,18
7041391,2020,1,2,87,7,712,4,0,3,12,0,0,2,1,1,1,3,4,2,2,3,5,3,3,0,0,4,5,1,2,3,4,1,0,1998,21
7041392,2020,1,1,90,4,712,4,0,0,6,0,0,1,3,1,4,1,3,2,4,4,3,3,2,0,0,3,4,1,2,3,1,2,0,2001,18
7041411,2020,1,2,89,10,433,7,0,4,13,0,0,4,4,2,3,3,2,3,3,3,5,3,4,0,0,5,5,1,1,2,3,1,0,2000,19
7041412,2020,1,1,92,12,712,2,4,0,8,2,2,3,3,3,3,3,3,3,2,3,2,3,2,0,0,6,6,3,2,4,4,3,4,2003,16
7041483,2020,1,2,88,8,712,97,0,7,12,0,0,2,2,1,2,1,2,1,2,6,0,3,4,0,0,5,5,2,1,1,1,1,0,1999,20
7041511,2020,1,1,85,11,711,4,0,0,13,0,0,2,1,3,2,1,2,1,2,3,4,4,4,0,0,7,7,2,5,1,5,1,0,1996,23
7041512,2020,1,2,87,1,711,8,0,6,13,0,0,2,2,2,2,2,2,2,2,3,4,4,4,0,0,5,7,4,3,4,4,4,0,1998,22
7041531,2020,2,2,88,9,112,7,0,10,12,0,0,1,1,2,2,1,2,2,1,2,4,2,4,0,0,6,5,3,3,2,3,4,0,1999,20
7092352,2020,1,1,91,7,524,8,5,0,9,3,1,3,3,3,3,3,3,3,3,1,5,1,4,0,0,7,4,3,2,2,3,3,2,2002,17
7093121,2020,2,1,91,2,709,2,6,0,8,3,1,4,3,1,2,2,1,3,2,3,4,4,4,0,0,6,5,4,3,4,2,3,3,2002,18
7093301,2020,1,2,87,11,709,4,0,0,8,0,0,3,2,1,3,1,1,2,3,2,1,2,4,0,0,7,7,3,3,2,2,2,0,1998,21
7093302,2020,1,2,91,7,709,4,6,0,8,2,1,3,2,1,2,2,3,1,2,2,4,2,4,0,0,5,5,3,3,3,3,2,3,2002,17
7102211,2020,1,1,92,8,710,4,4,0,6,2,1,3,3,3,3,4,3,2,2,2,5,2,4,0,0,6,7,1,1,1,1,2,2,2003,16
7102341,2020,2,2,92,1,710,8,4,0,5,2,3,3,4,2,3,3,4,3,4,2,2,2,2,0,0,5,5,4,4,4,4,3,1,2003,17
7102361,2020,1,1,91,7,710,4,5,0,8,1,1,4,4,2,3,3,2,3,4,2,5,4,5,0,0,7,7,2,1,2,1,1,2,2002,17
7212251,2020,2,2,88,10,407,4,0,4,13,0,0,3,3,2,3,3,3,2,2,3,4,3,2,0,0,5,5,3,3,2,2,2,0,1999,20
7212271,2020,1,2,92,6,721,4,7,0,9,2,1,4,2,3,2,3,2,3,1,2,5,3,1,0,0,6,7,1,3,1,2,3,2,2003,16
7213292,2020,2,2,90,5,710,4,0,9,12,0,0,3,3,3,2,1,2,1,2,2,4,2,2,0,0,4,3,5,5,4,5,4,0,2001,18
7373081,2020,1,2,88,1,737,2,0,0,8,0,0,3,3,2,1,1,3,2,1,2,4,4,3,0,0,5,6,3,4,3,3,4,0,1999,21
7373082,2020,1,2,90,11,308,2,5,0,8,2,1,2,3,1,2,1,3,2,2,2,5,2,5,0,0,4,4,3,3,3,3,3,4,2001,18
7373083,2020,1,2,91,11,737,2,10,0,8,2,1,3,3,1,1,1,3,2,1,2,4,96,6,0,0,5,7,3,4,1,5,2,2,2002,17
7373271,2020,1,2,91,2,737,4,3,0,6,2,1,2,1,1,2,1,1,2,2,2,5,2,5,0,0,7,7,1,2,3,2,1,4,2002,17
7373272,2020,1,1,92,12,737,4,5,0,8,2,2,3,3,2,2,2,3,2,3,2,5,2,4,0,0,7,7,2,2,3,2,3,3,2003,16
8010122,2020,1,2,86,6,204,7,0,5,14,0,0,2,2,2,3,1,6,2,3,2,4,2,4,2,2,5,2,2,2,2,3,4,0,1997,22
8011031,2020,1,2,86,2,204,8,0,0,13,0,0,2,1,1,2,1,1,1,2,96,6,2,4,0,0,6,5,4,2,2,3,2,0,1997,22
8011131,2020,1,1,92,1,204,2,5,0,8,2,1,3,3,1,2,3,1,3,2,2,5,2,5,0,0,5,4,3,2,4,4,3,2,2003,17
8011132,2020,1,1,90,4,204,4,0,6,12,0,0,2,2,1,1,1,1,2,2,3,4,3,4,0,0,5,5,4,3,4,4,2,0,2001,18
8011152,2020,1,1,85,2,260,7,0,0,12,0,0,3,2,2,2,2,2,3,3,2,4,2,4,0,0,6,6,4,5,2,4,5,0,1996,23
8011301,2020,1,2,92,6,203,7,9,0,8,1,1,3,3,2,2,3,3,1,1,1,1,1,5,0,0,7,7,1,1,1,1,3,1,2003,16
8011333,2020,1,1,86,2,204,8,0,0,12,0,0,3,3,3,4,3,2,4,4,2,3,2,3,0,0,7,6,3,1,3,2,1,0,1997,22
8011351,2020,1,2,86,10,710,8,0,4,12,0,0,4,4,3,3,3,4,2,3,1,5,1,8,0,0,5,5,1,1,1,1,1,0,1997,22
8011474,2020,1,1,88,12,204,2,0,0,6,0,0,2,2,2,2,2,2,2,2,4,5,4,5,0,0,2,3,3,3,3,3,3,0,1999,20
8011502,2020,2,1,88,11,204,8,0,0,6,0,0,1,2,2,3,1,1,2,1,3,5,3,3,0,0,7,7,2,1,2,1,1,0,1999,20
8020181,2020,2,2,88,11,204,8,0,5,12,0,0,4,3,2,3,3,4,3,2,2,3,3,3,0,0,7,7,2,2,2,2,1,0,1999,20
8020182,2020,1,1,90,12,204,8,5,0,8,2,1,4,4,3,4,3,4,4,4,1,4,4,4,0,0,7,7,1,1,1,1,1,1,2001,18
8020243,2020,2,1,87,3,204,7,0,6,12,0,0,2,2,1,2,2,2,3,2,1,3,1,3,0,0,7,7,1,1,1,5,1,0,1998,21
8020354,2020,2,1,88,4,242,7,0,4,13,0,0,2,2,2,2,2,2,3,2,2,4,2,4,0,0,4,4,5,4,2,3,2,0,1999,20
8021041,2020,2,1,92,7,115,8,3,0,5,2,1,3,4,3,3,2,4,2,3,2,4,2,2,0,0,5,5,1,2,4,2,1,3,2003,16
8021092,2020,1,2,92,5,242,7,5,0,5,3,2,3,2,2,3,3,4,3,2,3,5,3,1,0,0,5,5,2,3,1,3,4,3,2003,16
8021251,2020,1,1,88,5,515,7,0,6,13,0,0,1,1,1,2,1,2,2,2,2,3,3,3,0,0,7,7,3,4,3,3,3,0,1999,20
8030011,2020,1,2,86,5,220,8,0,6,13,0,0,1,1,1,2,1,1,1,1,3,3,2,2,0,0,4,4,3,2,2,2,4,0,1997,22
8030012,2020,1,1,89,5,600,4,0,6,13,0,0,1,1,1,1,1,1,1,1,2,3,2,3,0,0,4,4,3,3,1,2,2,0,2000,19
8030053,2020,4,2,85,9,251,8,0,0,13,0,0,2,2,2,2,2,2,2,2,2,4,3,4,2,2,5,4,1,3,4,4,3,0,1996,23
8030263,2020,1,1,87,4,220,6,0,4,13,0,0,2,2,2,2,1,2,3,2,2,4,2,4,0,0,7,7,1,1,1,1,1,0,1998,21
8031032,2020,1,2,85,10,242,7,0,0,13,0,0,3,3,4,3,1,4,1,4,4,5,3,5,0,0,7,5,2,1,1,4,1,0,1996,23
8031453,2020,1,2,88,5,412,7,0,6,13,0,0,3,4,2,2,2,2,1,3,2,4,2,3,0,0,6,7,3,2,2,3,1,0,1999,20
8031461,2020,2,2,85,1,402,8,0,0,12,0,0,4,3,1,3,3,4,1,1,4,4,2,4,0,0,6,4,2,1,1,2,1,0,1996,24
8031462,2020,1,1,86,8,402,8,0,0,12,0,0,3,3,1,2,2,2,2,2,4,4,1,4,0,0,7,6,2,2,2,2,1,0,1997,22
8040462,2020,1,1,85,6,404,3,0,6,13,0,0,3,3,2,2,2,2,2,2,2,3,2,2,0,0,6,6,4,3,3,3,3,0,1996,23
8041031,2020,1,2,85,3,99,7,0,0,13,0,0,4,3,3,3,2,4,2,2,2,2,2,2,0,0,6,6,2,3,1,2,3,0,1996,23
8041032,2020,1,2,86,9,403,7,0,3,12,0,0,4,3,3,3,3,4,0,3,3,4,3,4,0,0,6,5,1,1,2,2,2,0,1997,22
8041033,2020,1,1,91,8,403,4,5,0,5,1,1,3,2,2,2,2,2,2,2,3,5,3,5,0,0,6,6,4,1,1,1,1,1,2002,17
8041071,2020,1,1,90,7,412,4,0,4,10,0,0,2,2,1,1,1,2,2,2,3,4,4,3,0,0,5,6,2,4,3,3,4,0,2001,18
8041072,2020,1,2,92,8,412,4,5,0,8,3,3,4,3,3,3,2,3,2,2,5,3,5,3,0,0,3,3,5,2,5,3,5,1,2003,16
8041422,2020,2,1,88,7,403,4,0,3,12,0,0,2,3,1,3,2,2,2,3,4,2,1,3,2,2,6,7,1,1,2,1,1,0,1999,20
8041423,2020,2,1,92,9,403,4,4,0,5,2,2,3,4,2,3,3,2,2,3,4,3,2,3,0,0,7,7,1,1,1,1,1,2,2003,16
8050192,2020,1,1,86,11,403,7,0,5,12,0,0,1,1,1,1,1,1,1,1,3,5,3,5,0,0,4,5,3,2,2,1,4,0,1997,22
8050231,2020,1,2,86,6,106,97,0,6,13,0,0,3,3,3,3,3,3,2,0,3,4,4,2,0,0,4,5,2,3,2,2,1,0,1997,22
8050232,2020,1,1,92,11,403,8,2,0,5,2,1,4,2,1,3,3,3,2,2,2,3,3,3,0,0,6,6,1,1,2,1,1,3,2003,16
8051052,2020,1,1,87,9,111,3,0,5,13,0,0,0,1,2,2,2,0,2,2,2,4,2,4,0,0,7,6,2,2,1,3,1,0,1998,21
8051141,2020,2,1,86,9,320,8,0,6,13,0,0,2,2,1,3,2,2,2,3,2,3,3,2,0,0,7,5,3,4,3,2,4,0,1997,22
8051142,2020,2,1,91,1,600,8,5,0,5,2,1,3,2,2,3,3,2,2,3,3,4,3,3,0,0,6,6,4,3,4,3,2,2,2002,18
8051251,2020,1,2,85,10,621,4,0,0,13,0,0,2,2,1,3,1,2,2,2,3,4,3,3,0,0,6,5,3,2,4,3,3,0,1996,23
8051252,2020,1,1,90,8,717,4,0,5,12,0,0,3,4,2,3,3,6,2,2,1,5,1,5,0,0,7,7,2,1,1,1,2,0,2001,18
8051301,2020,1,1,86,10,701,2,0,5,13,0,0,1,1,2,1,1,1,1,1,2,3,2,4,0,0,5,7,1,1,1,1,1,0,1997,22
8051302,2020,1,1,88,10,600,4,0,5,13,0,0,2,1,3,3,2,1,2,1,2,4,2,3,0,0,4,4,2,2,1,2,3,0,1999,20
8051311,2020,1,1,90,10,600,4,3,0,8,2,2,3,2,1,3,3,2,2,3,1,3,1,3,0,0,5,7,4,4,3,3,3,2,2001,18
8051312,2020,1,2,92,10,600,4,4,0,5,2,1,3,3,2,2,2,3,2,2,2,3,2,2,0,0,6,6,4,3,3,3,2,3,2003,16
8051371,2020,1,1,86,9,622,4,0,0,8,0,0,1,1,1,1,1,1,1,1,2,3,2,3,0,0,5,5,4,4,3,4,4,0,1997,22
8051372,2020,1,1,88,5,237,4,0,0,4,0,0,1,1,1,1,1,1,1,1,5,4,3,5,6,2,4,4,3,1,1,1,5,0,1999,20
8072491,2020,2,1,89,3,807,7,0,4,12,0,0,0,1,3,2,2,1,2,1,4,5,2,5,0,0,5,6,2,2,4,3,2,0,2000,19
8072492,2020,1,1,90,9,807,7,3,0,8,2,2,4,3,2,2,3,2,3,3,2,4,1,4,0,0,7,7,2,2,2,3,1,2,2001,18
8130663,2020,1,1,85,1,406,8,0,6,14,0,0,1,2,1,3,1,1,2,2,2,4,3,5,0,0,6,6,2,1,2,1,1,0,1996,24
8202471,2020,1,1,90,11,820,8,7,0,8,3,3,3,2,1,2,2,1,3,2,1,4,96,6,0,0,5,4,5,3,4,3,3,2,2001,18
8203051,2020,1,2,92,10,825,4,3,0,8,2,2,1,3,2,2,3,4,3,3,1,4,2,5,0,0,7,7,3,5,5,5,4,4,2003,16
8203151,2020,1,2,85,11,500,4,0,0,13,0,0,3,2,2,2,1,3,2,2,2,4,2,1,0,0,4,5,1,1,1,2,1,0,1996,23
8203152,2020,1,1,90,12,820,4,5,0,8,1,1,3,3,4,3,2,2,2,2,2,5,2,5,0,0,5,5,4,1,2,3,1,3,2001,18
8203161,2020,1,1,91,4,721,6,6,0,8,2,1,3,3,3,3,3,3,4,3,1,4,4,4,0,0,7,7,1,4,3,2,2,2,2002,17
8203421,2020,2,1,92,9,820,4,4,0,5,2,1,3,1,1,3,3,1,3,2,3,5,3,4,0,0,5,5,3,2,3,2,2,2,2003,16
8203422,2020,2,1,90,1,820,4,0,0,5,0,0,2,3,1,1,3,1,4,3,3,5,3,4,0,0,5,5,5,1,1,1,5,0,2001,19
8243361,2020,1,2,92,8,824,4,6,0,5,2,1,4,3,3,3,3,4,3,3,1,5,2,5,0,0,5,7,1,2,3,4,2,1,2003,16
8243421,2020,1,1,92,1,824,2,7,0,8,1,1,4,3,2,3,3,2,2,2,3,4,2,5,0,0,6,6,3,2,3,4,2,2,2003,17
8303041,2020,1,2,88,6,830,8,0,10,12,0,0,4,4,2,3,2,2,3,3,6,0,3,4,0,0,5,5,1,2,2,2,4,0,1999,20
8303361,2020,1,1,87,5,999,4,0,0,4,0,0,2,2,1,1,1,2,2,2,2,4,96,6,0,0,5,4,4,2,3,3,3,0,1998,21
9010252,2020,1,1,85,9,114,7,0,10,12,0,0,2,2,1,1,1,2,1,2,2,5,3,5,0,0,5,3,3,3,3,2,3,0,1996,23
9010432,2020,1,2,85,7,320,7,0,10,14,0,0,2,2,1,1,1,1,2,2,3,3,3,3,0,0,4,4,4,3,1,2,2,0,1996,23
9010433,2020,1,1,86,12,115,7,0,4,12,0,0,3,1,1,3,2,1,2,2,2,5,2,4,0,0,5,5,3,3,2,3,3,0,1997,22
9011051,2020,3,1,87,2,100,7,0,4,13,0,0,2,2,1,3,1,2,2,2,1,4,1,4,0,0,5,5,2,1,2,1,1,0,1998,22
9011381,2020,1,2,92,3,116,8,3,0,5,2,1,3,3,3,3,2,2,1,2,2,4,2,4,0,0,5,4,3,2,2,3,4,1,2003,16
9011571,2020,1,1,85,1,408,8,0,0,13,0,0,2,3,3,1,1,2,3,1,3,3,3,4,0,0,6,4,3,1,1,3,2,0,1996,24
9011572,2020,1,1,86,1,993,97,0,0,10,0,0,2,1,2,1,1,2,3,2,2,4,2,4,0,0,6,5,4,2,1,3,2,0,1997,23
9030013,2020,2,1,88,11,114,8,0,5,12,0,0,2,2,1,3,3,2,2,6,2,4,2,4,0,0,6,6,1,1,2,2,3,0,1999,20
9031031,2020,2,2,85,1,114,8,0,0,13,0,0,4,1,1,1,2,6,2,4,1,1,2,3,0,0,5,7,1,1,5,1,1,0,1996,24
9031141,2020,1,1,85,7,115,7,0,0,8,0,0,2,2,2,2,1,1,3,2,3,5,3,3,0,0,4,4,1,3,1,5,4,0,1996,23
9031142,2020,2,1,88,6,115,7,0,4,12,0,0,2,2,3,3,3,2,2,2,2,4,2,4,0,0,5,5,2,3,1,5,2,0,1999,20
9031143,2020,1,2,89,9,115,96,0,9,12,0,0,2,2,1,2,1,3,2,2,3,4,3,2,0,0,3,3,2,1,2,2,1,0,2000,19
9031192,2020,3,1,85,10,251,7,0,9,12,0,0,3,2,2,3,3,1,2,4,2,4,1,3,0,0,7,5,4,2,4,2,5,0,1996,23
9031351,2020,1,1,85,12,115,7,0,5,13,0,0,1,1,1,1,1,1,1,1,1,4,2,3,0,0,7,6,2,3,1,3,2,0,1996,23
9031352,2020,2,2,89,2,115,7,0,4,13,0,0,2,2,2,2,1,1,1,3,1,4,3,3,0,0,4,4,2,1,1,1,1,0,2000,20
9040452,2020,1,1,85,8,114,8,0,0,13,0,0,2,2,1,2,1,1,2,2,2,5,2,4,0,0,5,5,3,3,3,2,3,0,1996,23
9041021,2020,2,1,86,1,221,8,0,0,12,0,0,2,2,2,3,3,2,3,3,1,3,1,3,0,0,5,5,3,3,3,4,4,0,1997,23
9041022,2020,2,2,88,7,221,8,0,5,13,0,0,4,3,2,2,2,2,2,2,2,4,2,4,0,0,5,5,3,2,4,4,3,0,1999,20
9041232,2020,2,1,91,8,338,2,3,0,5,3,2,1,3,1,3,3,6,3,3,1,5,1,5,0,0,6,6,1,1,1,1,1,1,2002,17
9051131,2020,2,2,87,7,807,2,0,5,12,0,0,4,4,4,4,1,4,2,2,96,5,3,4,0,0,6,3,4,1,1,2,1,0,1998,21
9051282,2020,1,1,89,11,221,8,0,6,12,0,0,1,1,1,1,1,1,2,2,2,5,2,5,0,0,6,6,1,1,1,1,1,0,2000,19
9051381,2020,2,2,91,9,114,8,3,0,5,2,1,4,4,2,3,2,4,2,0,2,4,1,2,0,0,6,6,1,1,2,1,2,3,2002,17
9051382,2020,2,2,91,9,114,8,3,0,5,2,1,4,4,2,3,2,4,3,4,2,3,1,2,0,0,7,7,1,3,1,3,2,1,2002,17
9051431,2020,1,2,86,2,99,7,0,10,13,0,0,3,3,2,2,2,2,3,2,2,4,2,4,0,0,4,4,3,4,2,3,3,0,1997,22
