"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","教育排名_2018_2020","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","高等教育排名_2022","大學教育排名_2022"
3002051,2022,2,1,94,6,300,8,7,-10,8,NA,2,1,4,2,1,3,2,2,2,3,2,4,3,4,0,0,5,5,4,3,4,3,3,2,-10
3002181,2022,3,1,92,10,300,8,4,-10,6,NA,3,1,2,2,1,3,3,2,2,2,3,4,3,5,0,0,6,5,2,2,2,1,1,1,-10
3002182,2022,3,1,94,12,300,8,5,-10,6,NA,2,2,2,4,4,3,2,2,2,3,3,3,3,4,0,0,4,5,3,3,4,3,5,1,-10
3002411,2022,4,1,94,3,326,7,2,-10,5,NA,2,2,4,2,2,3,4,2,3,2,3,4,3,3,0,0,6,6,2,2,4,1,2,3,-10
3003031,2022,3,2,94,10,300,7,4,-10,5,NA,2,1,3,3,3,3,3,3,3,3,2,1,2,1,0,0,7,7,1,2,3,4,3,1,-10
3010142,2022,4,1,91,10,905,4,-10,-10,8,NA,-10,-10,2,2,2,2,2,2,2,2,2,4,3,4,0,0,7,7,1,1,1,1,1,-10,-10
3010192,2022,3,2,87,12,242,7,-10,-10,13,NA,-10,-10,2,2,1,3,2,2,1,2,3,4,2,3,0,0,4,6,2,2,2,2,4,-10,-10
3011181,2022,2,1,89,8,407,8,-10,6,12,NA,-10,-10,2,2,1,2,1,2,2,2,2,4,1,3,0,0,7,7,2,2,3,3,2,-10,2
3011182,2022,2,1,91,3,220,8,-10,10,12,NA,-10,-10,2,3,1,3,1,2,2,1,-6,3,2,2,-6,-6,3,5,5,4,2,5,3,-10,1
3011231,2022,2,1,89,2,320,8,-10,10,13,NA,-10,-10,2,1,2,4,1,1,3,3,3,5,3,4,0,0,6,5,5,4,4,5,2,-10,1
3011232,2022,1,2,92,1,220,8,-10,10,12,NA,-10,-10,4,3,1,2,2,-6,1,2,2,5,2,5,-6,-6,3,5,-6,-6,-6,-6,-6,-10,3
3011411,2022,3,2,90,11,220,8,-10,-10,6,NA,-10,-10,1,1,1,2,1,2,2,2,1,3,3,4,0,0,5,4,1,2,2,3,4,-10,-10
3012081,2022,3,2,90,10,300,4,-10,-10,6,NA,-10,-10,4,3,2,3,2,3,2,2,2,4,2,3,0,0,6,7,3,3,3,2,2,-10,-10
3012291,2022,2,1,94,3,300,4,2,-10,6,NA,2,1,-6,3,1,3,3,1,3,3,4,4,2,3,0,0,6,6,3,4,4,3,2,3,-10
3020185,2022,3,2,90,1,242,7,-10,5,13,NA,-10,-10,4,3,1,2,1,3,2,1,3,4,3,4,0,0,5,6,1,3,1,1,1,-10,1
3021032,2022,1,1,87,11,220,8,-10,-10,8,NA,-10,-10,2,1,1,1,1,2,2,2,3,4,3,4,0,0,2,1,5,3,3,3,3,-10,-10
3021171,2022,1,1,87,1,306,97,-10,-10,12,NA,-10,-10,2,2,1,2,1,2,2,1,2,3,4,3,0,0,5,4,3,1,2,1,2,-10,-10
3021172,2022,1,2,87,1,241,97,-10,-10,12,NA,-10,-10,-6,-6,2,3,2,-6,2,1,2,5,4,4,0,0,3,2,1,1,3,2,2,-10,-10
3021211,2022,4,2,91,7,824,8,-10,4,13,NA,-10,-10,2,1,2,2,1,1,2,2,2,4,3,3,0,0,5,6,2,2,1,2,2,-10,3
3021212,2022,3,1,94,5,326,8,5,-10,5,NA,2,2,3,2,2,3,2,3,2,3,3,4,3,3,0,0,5,6,3,4,2,3,3,4,-10
3022091,2022,3,1,94,2,302,8,4,-10,8,NA,1,1,2,2,1,3,3,4,2,2,2,5,2,5,0,0,6,7,2,2,2,2,2,3,-10
3022141,2022,3,1,93,8,302,8,4,-10,6,NA,3,3,2,2,3,3,3,2,2,1,1,1,1,1,0,0,3,3,4,3,3,2,4,2,-10
3022201,2022,4,2,92,11,302,4,9,-10,8,NA,2,2,4,3,2,3,3,3,2,2,1,4,2,3,0,0,4,4,4,4,4,4,4,3,-10
3022202,2022,4,1,94,6,302,4,8,-10,5,NA,1,1,2,2,1,3,3,3,3,2,2,3,3,4,0,0,5,5,3,4,4,3,4,3,-10
3023421,2022,3,1,91,6,300,8,-10,8,10,NA,-10,-10,2,2,2,2,1,2,3,1,3,4,3,4,0,0,4,5,2,1,2,3,2,-10,2
3023422,2022,3,1,92,9,302,4,4,-10,8,NA,2,3,4,4,1,3,3,2,3,1,3,3,4,3,0,0,3,5,1,2,4,2,2,1,-10
3030082,2022,3,1,92,6,241,7,9,-10,9,NA,1,2,1,1,1,2,1,1,3,1,1,1,3,1,0,0,6,2,3,3,2,2,2,4,-10
3031171,2022,2,2,93,1,235,7,10,-10,8,NA,2,3,2,2,2,2,1,2,2,1,2,4,2,3,0,0,4,4,4,2,3,4,2,1,-10
3031361,2022,1,2,87,8,235,8,-10,-10,13,NA,-10,-10,2,2,3,3,1,1,2,3,2,3,2,3,0,0,2,3,2,3,1,3,3,-10,-10
3031362,2022,1,2,89,11,235,8,-10,6,13,NA,-10,-10,3,3,2,3,3,2,3,4,2,4,2,3,0,0,4,5,1,2,2,3,3,-10,3
3031451,2022,2,2,89,2,235,7,-10,9,12,NA,-10,-10,2,2,2,2,2,1,2,2,3,5,3,1,0,0,4,5,1,2,1,1,2,-10,4
3041142,2022,1,1,88,4,235,2,-10,-10,12,NA,-10,-10,2,2,2,2,2,2,2,2,2,3,2,3,-6,-6,6,6,4,4,4,4,4,-10,-10
3041251,2022,3,1,94,5,235,8,5,-10,8,NA,3,2,-6,1,3,1,1,-6,1,1,2,5,2,5,-6,-6,3,3,3,2,4,4,4,1,-10
3041372,2022,1,2,88,3,235,7,-10,-10,12,NA,-10,-10,4,4,2,4,1,2,3,4,2,5,2,5,0,1,5,3,1,2,1,1,2,-10,-10
3041403,2022,3,1,89,2,235,7,-10,-10,8,NA,-10,-10,1,2,1,2,1,1,2,1,6,-10,2,1,0,0,6,6,3,2,3,2,2,-10,-10
3051222,2022,3,2,87,12,234,7,-10,5,14,NA,-10,-10,4,4,3,3,3,4,2,2,2,3,2,2,0,0,6,6,2,1,2,2,1,-10,3
3051223,2022,3,1,91,7,234,7,6,-10,7,NA,1,1,3,4,2,3,3,2,2,2,2,4,2,4,0,0,6,5,2,2,2,3,2,4,-10
3061471,2022,1,2,89,11,242,7,-10,7,13,NA,-10,-10,2,2,1,1,1,2,1,1,3,5,3,5,0,0,5,5,3,3,3,3,3,-10,2
3061472,2022,3,1,92,10,242,7,4,-10,5,NA,1,1,3,3,3,3,3,3,3,3,1,4,1,3,0,0,6,6,2,2,3,3,2,4,-10
3071262,2022,1,2,87,1,99,8,-10,-10,13,NA,-10,-10,4,4,1,2,2,3,1,3,2,4,3,3,1,0,6,5,5,4,4,4,4,-10,-10
3071312,2022,3,2,88,4,242,7,-10,-10,13,NA,-10,-10,2,2,3,2,1,2,2,2,4,2,2,2,0,0,5,6,1,4,3,1,3,-10,-10
3071313,2022,3,1,89,8,99,8,-10,-10,5,NA,-10,-10,1,1,1,1,1,1,1,2,3,5,2,5,0,0,6,6,2,2,1,2,1,-10,-10
3160354,2022,3,1,87,10,320,4,-10,6,14,NA,-10,-10,2,2,1,2,2,1,2,2,4,5,3,4,0,0,5,5,3,3,3,3,2,-10,3
3202151,2022,3,2,93,3,324,7,4,-10,6,NA,2,1,4,4,3,3,4,4,3,3,3,3,-6,5,0,0,5,4,3,3,2,2,3,3,-10
3202292,2022,3,1,92,2,300,97,-10,10,13,NA,-10,-10,2,2,1,2,1,2,1,2,2,3,2,2,0,0,5,6,3,2,3,2,2,-10,1
3203261,2022,3,1,93,10,320,4,4,-10,6,NA,2,3,3,3,1,2,2,2,3,2,1,1,3,1,0,0,7,7,3,2,2,2,2,2,-10
3203281,2022,3,1,91,9,320,8,-10,7,12,NA,-10,-10,2,2,1,3,2,1,2,2,3,5,2,4,0,0,5,6,3,3,5,3,5,-10,1
3203282,2022,3,1,93,10,320,8,5,-10,6,NA,2,2,3,2,1,3,2,2,1,1,3,5,3,5,0,1,6,6,3,4,3,4,2,3,-10
3203331,2022,3,2,93,12,330,4,10,-10,5,NA,3,2,3,3,1,4,3,2,1,2,4,4,4,3,0,0,4,5,5,4,4,4,3,2,-10
3304751,2022,3,1,91,9,330,8,-10,-10,5,NA,-10,-10,3,1,1,2,1,2,2,1,3,5,3,3,0,0,4,4,3,5,3,5,5,-10,-10
3372291,2022,3,1,88,9,333,7,-10,9,13,NA,-10,-10,2,2,1,2,1,1,1,2,2,4,2,4,0,0,6,6,2,3,3,3,4,-10,2
3372292,2022,3,2,90,3,328,2,-10,-10,9,NA,-10,-10,2,2,1,2,1,2,3,2,3,4,3,2,0,0,6,6,3,2,2,2,4,-10,-10
3372321,2022,4,1,91,8,337,7,-10,-10,6,NA,-10,-10,2,1,1,1,1,1,1,1,3,4,3,5,-6,-6,5,4,3,3,3,3,3,-10,-10
3372322,2022,3,2,92,2,337,7,-10,-10,6,NA,-10,-10,3,4,1,2,1,2,4,2,3,5,1,3,1,0,7,5,5,3,5,5,3,-10,-10
3373201,2022,3,2,89,1,235,8,-10,2,12,NA,-10,-10,2,1,1,2,1,4,3,2,1,5,1,1,0,0,5,5,1,2,1,1,1,-10,1
3373202,2022,4,1,91,10,337,4,-10,4,13,NA,-10,-10,3,3,3,3,3,2,3,3,2,4,2,4,-6,-6,7,7,3,3,3,3,2,-10,2
3514141,2022,3,2,94,3,351,97,4,-10,6,NA,2,2,4,3,2,3,3,3,2,2,3,3,-6,5,1,0,4,5,3,3,3,4,2,3,-10
3634541,2022,3,1,93,3,105,8,7,-10,6,NA,2,1,3,3,2,4,3,2,3,3,1,4,1,4,0,0,6,5,4,3,3,3,3,3,-10
4011161,2022,3,1,89,6,326,4,-10,9,12,NA,-10,-10,2,2,2,2,2,1,2,1,2,5,3,5,0,0,5,4,2,2,5,2,5,-10,4
4011211,2022,4,2,92,2,251,-9,-10,7,13,NA,-10,-10,2,2,1,3,2,2,1,1,1,5,2,4,0,0,6,5,4,2,2,1,4,-10,3
4011212,2022,4,1,94,5,320,4,5,-10,5,NA,1,2,3,2,1,3,3,1,1,1,1,5,3,5,0,0,5,5,3,1,4,2,3,2,-10
4011223,2022,3,1,88,6,326,4,-10,-10,5,NA,-10,-10,4,3,2,3,3,2,3,2,1,4,1,5,0,0,6,6,3,3,3,3,3,-10,-10
4011363,2022,2,2,87,5,326,4,-10,10,12,NA,-10,-10,2,2,1,2,1,2,2,2,1,1,1,1,0,0,5,6,1,3,3,3,4,-10,3
4011411,2022,3,2,93,4,326,4,4,-10,5,NA,2,2,3,3,2,1,2,2,2,2,2,5,2,4,0,0,5,4,2,2,2,2,3,2,-10
4021351,2022,3,2,88,4,330,4,-10,-10,12,NA,-10,-10,2,2,1,1,1,2,1,2,3,5,2,2,0,0,5,5,1,1,1,1,1,-10,-10
4021352,2022,3,1,90,10,104,97,-10,-10,6,NA,-10,-10,3,2,1,2,1,1,2,2,3,4,2,3,0,0,4,4,3,3,3,3,4,-10,-10
4031081,2022,1,2,89,10,717,8,-10,7,12,NA,-10,-10,3,3,2,3,2,2,2,2,3,3,2,2,0,0,5,4,3,2,2,3,3,-10,3
4031082,2022,1,2,91,5,717,8,-10,8,12,NA,-10,-10,3,3,2,2,3,3,2,3,2,3,2,1,-6,-6,5,7,2,3,1,3,3,-10,3
4031411,2022,4,1,92,12,325,4,2,-10,6,NA,2,1,3,3,4,4,4,4,4,3,2,4,2,5,1,0,5,5,2,2,1,2,2,2,-10
4031471,2022,3,2,88,1,908,8,-10,-10,12,NA,-10,-10,1,1,1,2,2,2,3,2,3,4,2,2,0,0,5,3,4,3,3,3,4,-10,-10
4040262,2022,2,1,92,8,338,8,-10,6,12,NA,-10,-10,2,2,1,1,1,1,1,2,3,4,2,4,0,0,7,7,1,1,2,2,2,-10,2
4041251,2022,4,2,88,11,950,4,-10,-10,8,NA,-10,-10,2,2,1,1,1,2,2,1,2,4,2,3,0,0,6,6,2,2,1,2,3,-10,-10
4041361,2022,3,2,91,7,974,97,-10,5,13,NA,-10,-10,2,2,1,2,1,1,2,2,2,2,3,3,0,0,6,6,2,2,3,2,3,-10,2
4041372,2022,4,1,87,6,950,4,2,-10,8,NA,1,1,1,1,1,1,1,1,3,1,1,5,1,4,0,0,6,6,1,1,5,1,2,4,-10
4041373,2022,4,1,93,9,950,4,7,-10,8,NA,2,2,3,4,2,3,3,2,3,2,2,5,2,3,0,0,7,7,3,1,2,2,1,3,-10
4041412,2022,3,1,87,5,116,7,-10,-10,13,NA,-10,-10,2,3,1,2,1,2,2,2,2,4,2,3,0,0,6,6,3,2,2,3,4,-10,-10
4041413,2022,3,2,90,9,701,7,-10,5,13,NA,-10,-10,2,1,1,2,1,2,1,1,2,5,2,4,0,0,5,4,2,1,2,4,1,-10,2
4082471,2022,3,2,88,3,411,7,-10,-10,12,NA,-10,-10,3,2,1,2,1,3,2,2,4,5,2,4,1,0,7,7,1,1,2,1,1,-10,-10
4142441,2022,4,1,89,11,432,4,-10,-10,6,NA,-10,-10,3,3,1,3,1,2,2,4,3,5,3,3,0,0,5,4,3,3,3,3,3,-10,-10
4143161,2022,3,1,93,12,403,3,5,-10,6,NA,2,2,3,2,2,3,2,2,2,2,2,4,2,3,0,0,6,6,3,3,2,2,3,2,-10
4143261,2022,3,2,91,12,414,7,-10,5,12,NA,-10,-10,2,1,1,3,3,3,3,3,2,5,2,5,0,0,3,3,4,4,3,3,4,-10,1
4202211,2022,3,2,92,4,429,4,-10,9,12,NA,-10,-10,4,3,2,2,1,2,2,3,2,5,2,4,0,0,5,6,3,2,3,4,3,-10,3
4202281,2022,3,1,92,5,428,2,5,-10,8,NA,1,2,3,4,3,3,2,1,4,2,2,5,4,5,0,0,6,5,5,2,3,2,3,2,-10
4202442,2022,1,2,89,1,420,97,-10,5,12,NA,-10,-10,2,2,2,2,2,2,2,2,3,4,3,3,0,0,4,5,2,3,1,2,2,-10,2
4273313,2022,2,2,92,7,407,2,-10,-10,6,NA,-10,-10,2,1,1,2,1,1,2,2,3,5,4,2,0,0,3,3,3,4,3,3,1,-10,-10
4273331,2022,2,2,93,7,414,4,7,-10,6,NA,2,3,3,4,2,4,4,2,1,3,1,5,2,2,0,0,4,3,5,5,5,4,5,1,-10
4373301,2022,3,2,94,12,438,4,6,-10,9,NA,3,1,4,2,1,4,3,4,3,3,2,3,2,3,0,0,5,5,4,2,2,2,2,2,-10
5010124,2022,3,1,87,2,261,7,-10,-10,12,NA,-10,-10,2,3,1,1,1,1,1,3,2,2,2,2,0,0,6,4,2,1,1,2,3,-10,-10
5010173,2022,4,1,90,12,704,-9,-10,7,13,NA,-10,-10,2,2,2,2,2,2,2,2,3,5,3,3,-8,-8,4,4,-8,4,5,5,5,-10,3
5011052,2022,4,1,88,7,261,4,-10,-10,8,NA,-10,-10,3,3,2,3,3,2,3,3,2,3,2,3,0,0,6,5,2,3,2,2,1,-10,-10
5011053,2022,4,2,90,12,261,4,-10,5,13,NA,-10,-10,2,2,2,3,3,2,3,2,3,1,3,2,0,0,7,7,3,3,2,2,2,-10,3
5011291,2022,1,2,88,4,261,4,-10,-10,13,NA,-10,-10,1,3,3,3,2,3,2,2,3,5,3,4,0,0,3,3,3,2,4,5,2,-10,-10
5011292,2022,4,1,92,12,261,4,5,-10,7,NA,2,2,4,2,2,3,3,2,1,3,4,5,1,4,0,0,5,5,2,2,3,3,3,1,-10
5011341,2022,4,2,94,2,261,4,3,-10,5,NA,2,1,4,3,1,3,3,4,2,3,1,2,1,5,0,0,5,5,4,2,3,3,1,2,-10
5011501,2022,4,2,91,11,116,4,-10,4,13,NA,-10,-10,3,2,1,2,2,1,1,2,3,5,3,4,0,0,3,4,2,3,3,3,3,-10,4
5011561,2022,4,2,93,10,260,4,6,-10,8,NA,1,2,4,4,2,3,1,2,1,1,2,5,2,2,0,0,5,5,3,3,4,4,3,4,-10
5020262,2022,4,1,88,10,333,2,-10,8,13,NA,-10,-10,1,1,1,2,2,2,2,2,3,3,3,3,0,0,6,5,4,4,3,5,1,-10,2
5021041,2022,2,2,88,4,413,8,-10,5,12,NA,-10,-10,2,1,1,2,1,2,2,2,4,5,4,5,0,0,4,2,3,3,2,2,4,-10,1
5021042,2022,4,1,89,3,261,4,-10,-10,4,NA,-10,-10,2,1,1,2,1,1,2,2,3,4,3,3,0,0,5,3,2,2,2,2,2,-10,-10
5021043,2022,4,1,92,1,251,2,-10,8,13,NA,-10,-10,1,1,1,1,1,1,2,1,3,3,3,3,0,0,5,4,2,3,4,3,3,-10,3
5021151,2022,1,1,90,6,912,8,-10,8,12,NA,-10,-10,3,3,2,3,3,2,2,-6,2,4,2,2,-6,-6,5,6,3,3,2,4,3,-10,3
5021152,2022,1,1,92,5,805,8,-10,4,12,NA,-10,-10,-6,-6,-6,-6,-6,-6,-6,-6,1,5,1,-6,-6,-6,7,7,3,3,3,3,3,-10,1
5021171,2022,1,1,89,12,112,-9,-10,5,12,NA,-10,-10,2,2,2,3,3,1,2,2,2,-6,3,4,-6,-6,5,3,3,5,3,2,3,-10,2
5021172,2022,4,1,91,9,261,2,-10,-10,8,NA,-10,-10,2,2,2,1,1,1,1,1,4,5,3,3,0,0,5,4,3,2,4,3,3,-10,-10
5021173,2022,4,2,91,9,261,2,-10,6,12,NA,-10,-10,2,2,1,2,1,2,2,2,3,4,3,3,-6,-6,4,4,4,3,3,3,3,-10,2
5021241,2022,4,2,91,4,231,7,5,-10,9,NA,1,1,2,3,1,1,1,3,2,2,3,4,3,3,0,0,5,6,1,1,1,1,2,3,-10
5021242,2022,4,1,92,3,807,8,-10,7,13,NA,-10,-10,2,2,1,1,1,2,2,2,1,4,1,4,0,0,5,6,1,2,1,2,2,-10,1
5021411,2022,1,2,90,1,406,7,-10,3,13,NA,-10,-10,2,2,2,2,3,1,2,2,3,3,3,2,0,0,5,6,2,3,3,3,2,-10,2
5021412,2022,4,2,91,12,701,7,-10,10,13,NA,-10,-10,2,2,1,2,1,2,2,2,2,2,2,1,0,0,5,5,3,5,2,2,3,-10,1
5021423,2022,1,2,88,3,251,8,-10,-10,12,NA,-10,-10,4,2,3,3,3,-6,3,3,2,-8,2,-8,-8,-8,6,5,4,4,2,4,4,-10,-10
5021511,2022,4,1,92,1,220,8,-10,4,12,NA,-10,-10,2,2,3,2,2,2,2,3,3,5,2,5,0,0,6,6,4,3,3,3,2,-10,4
5021541,2022,4,1,92,11,261,2,10,-10,8,NA,1,1,2,2,1,2,2,1,2,1,3,5,2,3,0,0,7,7,3,2,3,4,1,4,-10
5021581,2022,4,1,89,7,261,2,-10,-10,8,NA,-10,-10,3,2,2,2,1,1,1,1,3,4,3,4,0,0,6,6,2,1,2,2,4,-10,-10
5120594,2022,3,2,88,5,439,2,-10,10,14,NA,-10,-10,3,3,2,3,3,3,2,2,3,3,3,4,0,0,5,4,4,3,2,3,3,-10,2
5132401,2022,3,1,93,1,513,4,5,-10,8,NA,2,1,2,2,1,3,1,2,1,1,3,4,3,4,0,0,7,7,2,2,3,2,2,2,-10
5133431,2022,3,1,88,10,513,4,-10,-10,5,NA,-10,-10,2,2,2,2,2,2,2,2,6,-10,2,3,0,0,6,6,3,3,3,3,3,-10,-10
5142261,2022,4,2,88,4,514,4,-10,-10,9,NA,-10,-10,3,3,3,3,2,3,3,3,3,3,3,3,0,0,7,6,2,2,2,2,2,-10,-10
5142401,2022,3,1,88,7,514,4,-10,-10,5,NA,-10,-10,1,1,1,1,1,1,1,1,1,5,1,5,0,0,7,7,5,2,2,2,2,-10,-10
5143161,2022,4,2,92,7,811,97,-10,4,13,NA,-10,-10,2,3,2,2,1,3,1,1,2,3,3,3,0,0,7,7,3,4,4,3,4,-10,2
5143341,2022,2,2,87,12,912,1,-10,-10,6,NA,-10,-10,1,1,1,1,1,1,2,1,3,5,3,4,0,0,4,4,1,1,1,1,1,-10,-10
5143371,2022,3,2,94,1,500,7,3,-10,5,NA,2,1,3,2,1,2,1,2,2,2,3,5,3,3,0,0,5,6,4,4,4,3,3,2,-10
5143392,2022,3,1,93,1,407,4,9,-10,8,NA,3,1,2,2,2,3,1,2,2,3,1,5,1,5,0,0,4,5,3,4,3,3,3,1,-10
5143411,2022,3,1,94,8,514,2,4,-10,8,NA,2,1,3,3,2,3,3,2,3,2,1,5,1,2,0,0,6,7,1,1,2,2,2,1,-10
5264521,2022,2,2,93,4,526,1,4,-10,8,NA,1,1,3,3,1,3,3,3,3,3,5,5,2,3,1,1,6,5,1,1,1,1,2,3,-10
5264522,2022,3,2,94,9,526,1,4,-10,8,NA,2,1,3,4,2,2,2,3,2,2,3,5,3,3,1,0,6,5,3,4,3,3,4,3,-10
5572091,2022,2,1,89,7,557,2,-10,-10,6,NA,-10,-10,4,1,1,2,1,1,3,1,-6,5,-6,5,0,0,1,4,3,2,1,1,1,-10,-10
5572092,2022,2,2,91,3,540,4,-10,7,12,NA,-10,-10,3,2,1,2,1,2,2,2,2,2,2,2,1,0,5,5,3,2,3,4,3,-10,3
5573231,2022,3,2,89,10,407,-6,-10,6,12,NA,-10,-10,3,3,1,2,2,2,3,2,1,3,1,3,-6,-6,6,6,3,2,2,3,3,-10,2
5573232,2022,2,2,91,3,413,8,-10,8,13,NA,-10,-10,3,1,2,1,1,1,1,2,2,4,2,4,0,0,4,4,3,3,3,3,3,-10,2
6011223,2022,3,1,88,7,407,8,-10,-10,6,NA,-10,-10,2,2,1,1,1,2,1,1,-6,5,1,5,0,0,7,7,1,1,5,1,1,-10,-10
6011291,2022,4,2,90,6,116,7,-10,7,13,NA,-10,-10,2,3,1,3,3,1,2,2,1,2,1,2,0,0,6,7,2,2,2,3,2,-10,2
6011292,2022,4,1,93,3,637,4,5,-10,5,NA,1,1,4,3,2,2,4,2,3,2,1,3,1,3,0,0,7,7,3,2,2,2,1,3,-10
6011491,2022,3,2,88,3,637,4,-10,-10,8,NA,-10,-10,1,1,1,2,1,1,1,2,3,3,3,2,0,0,2,2,5,3,2,3,5,-10,-10
6011532,2022,3,1,88,2,403,8,-10,-10,13,NA,-10,-10,2,1,1,1,1,1,1,2,2,4,2,4,0,0,6,6,5,5,2,5,5,-10,-10
6011533,2022,2,1,89,10,813,4,-10,-10,8,NA,-10,-10,2,2,1,2,2,2,3,2,1,5,1,4,0,0,5,4,3,3,3,2,3,-10,-10
6021021,2022,4,2,89,9,106,7,-10,10,13,NA,-10,-10,1,2,2,2,2,1,2,2,3,4,3,4,0,0,5,7,2,3,2,2,1,-10,4
6021042,2022,3,1,87,7,733,4,-10,-10,12,NA,-10,-10,3,3,1,2,1,1,1,2,3,4,3,3,0,0,2,3,1,1,1,1,1,-10,-10
6021191,2022,2,2,88,2,732,2,-10,-10,6,NA,-10,-10,1,2,1,3,1,1,1,1,2,3,1,2,0,0,7,7,3,4,4,4,5,-10,-10
6021193,2022,3,2,93,9,732,2,10,-10,8,NA,2,1,1,3,1,3,1,2,2,2,3,5,3,5,0,0,7,7,3,2,2,4,4,1,-10
6021282,2022,2,1,94,8,732,4,4,-10,8,NA,1,1,4,3,2,2,2,2,3,3,3,5,2,5,0,1,5,5,3,3,2,2,4,2,-10
6021311,2022,2,2,92,2,402,8,-10,6,13,NA,-10,-10,3,3,1,3,2,3,3,3,2,3,2,3,0,0,7,7,1,1,1,2,2,-10,3
6021312,2022,2,2,93,12,732,4,3,-10,5,NA,2,2,3,3,2,3,3,4,2,2,2,5,2,3,0,0,7,7,2,2,2,2,2,3,-10
6021321,2022,3,2,94,9,600,4,3,-10,5,NA,2,1,3,3,2,3,2,3,2,2,2,5,1,4,0,0,3,6,4,2,2,3,2,3,-10
6021343,2022,3,1,94,10,732,4,5,-10,5,NA,2,2,2,2,1,2,2,2,2,2,2,3,2,2,0,0,6,7,1,1,1,1,4,2,-10
6021351,2022,3,1,94,6,732,4,8,-10,8,NA,2,1,3,2,1,2,2,1,2,1,3,5,3,5,0,0,6,6,3,3,3,3,3,2,-10
6021461,2022,3,2,91,10,830,4,-10,8,12,NA,-10,-10,2,2,2,2,2,2,2,2,1,4,1,4,0,0,7,7,2,2,2,2,2,-10,2
6021462,2022,3,1,94,4,732,2,4,-10,8,NA,2,2,3,2,2,3,3,2,4,3,3,5,3,5,0,0,7,7,1,2,4,3,3,3,-10
6021491,2022,3,2,94,8,709,4,5,-10,5,NA,2,2,3,2,2,2,2,2,3,2,3,4,3,4,0,0,6,5,2,1,3,2,1,4,-10
6021602,2022,3,1,89,5,830,8,-10,4,12,NA,-10,-10,1,1,1,1,1,1,1,2,2,5,2,5,0,0,6,6,1,1,1,1,1,-10,2
6031242,2022,1,2,88,6,732,2,-10,-10,12,NA,-10,-10,1,1,1,1,1,1,1,1,3,3,3,3,0,0,7,7,1,1,2,2,1,-10,-10
6031281,2022,3,2,92,6,717,8,-10,5,12,NA,-10,-10,3,2,2,2,3,2,3,3,3,3,3,3,0,0,4,4,3,4,4,3,3,-10,3
6031302,2022,3,2,90,3,710,8,-10,-10,8,NA,-10,-10,2,2,1,2,1,2,2,2,3,5,-6,5,0,0,5,5,2,2,2,2,2,-10,-10
6031311,2022,1,2,87,6,242,8,-10,-10,8,NA,-10,-10,1,2,1,2,1,1,1,1,2,5,3,4,0,0,6,4,3,2,2,3,2,-10,-10
6031312,2022,3,1,88,11,732,2,-10,-10,8,NA,-10,-10,3,3,2,2,2,2,3,2,3,3,3,3,0,0,5,4,2,3,3,4,2,-10,-10
6031313,2022,3,1,91,3,732,2,-10,-10,8,NA,-10,-10,2,2,2,2,2,2,2,2,2,4,2,4,0,0,4,6,2,3,3,3,3,-10,-10
6031343,2022,1,2,90,10,433,1,-10,7,13,NA,-10,-10,2,1,1,3,1,1,3,2,3,5,2,2,-6,-6,5,6,3,4,3,5,3,-10,3
6031452,2022,3,1,88,4,732,4,-10,-10,13,NA,-10,-10,2,2,1,2,1,1,3,3,4,4,3,3,0,0,5,5,2,3,3,2,2,-10,-10
6041182,2022,2,2,87,11,807,8,-10,-10,13,NA,-10,-10,4,4,2,3,1,2,1,2,3,4,4,4,0,1,6,5,4,2,2,2,3,-10,-10
6041223,2022,4,2,89,10,320,4,-10,5,13,NA,-10,-10,3,2,1,2,1,2,2,2,2,3,2,3,0,0,5,6,3,2,2,4,3,-10,3
6041261,2022,3,2,92,7,831,4,-10,4,12,NA,-10,-10,4,4,2,4,4,3,4,3,3,3,3,3,0,0,5,5,2,2,3,3,3,-10,2
6041471,2022,4,1,90,10,411,4,-10,6,12,NA,-10,-10,3,3,2,3,3,2,2,2,1,5,1,5,0,0,6,5,3,3,2,2,2,-10,2
6041472,2022,4,2,92,7,515,-9,-10,5,13,NA,-10,-10,3,2,1,1,1,1,2,1,2,5,1,5,0,0,6,5,2,1,2,2,1,-10,2
6140062,2022,3,2,92,3,328,5,-10,5,12,NA,-10,-10,2,2,1,2,1,2,3,2,6,-10,3,4,0,0,5,5,2,1,1,4,2,-10,2
6512201,2022,2,1,92,2,111,8,-10,7,13,NA,-10,-10,2,2,1,2,1,1,2,3,3,4,3,3,0,0,4,3,4,3,2,3,4,-10,1
6512271,2022,4,1,92,4,106,7,-10,5,13,NA,-10,-10,3,2,3,2,2,2,2,2,2,3,2,3,0,0,6,7,2,2,1,3,3,-10,3
6512511,2022,3,1,92,4,613,-9,-10,5,12,NA,-10,-10,3,3,1,2,1,2,2,2,1,4,1,4,1,0,6,5,3,3,3,3,3,-10,2
