respondent_id,survey_year,survey_month,gender,birth_year_tw,birth_month,residence,housing_type,school_type,course_difficulty,school_rules_schedule,sleepover_friends,curfew_time,dress_appearance,daily_routine,internet_time,relationship_status,money_usage,job_choice,father_health,talk_to_father,mother_health,talk_to_mother,life_happiness,life_quality,internet_addiction_1,internet_addiction_2,internet_addiction_3,internet_addiction_4,internet_addiction_5,edu_rank_combined,internet_use_combined_ten,internet_use_combined
4040102,2020,1,2,85,8,241,7,13,NA,NA,1,1,1,1,1,1,1,1,3,5,2,4,3,3,3,2,1,2,2,NA,NA,NA
4040262,2020,2,1,92,8,338,8,8,2,2,3,3,2,3,3,2,3,4,3,5,3,5,6,6,2,1,2,2,2,1,4,2
4040392,2020,1,2,85,1,221,7,12,NA,NA,1,1,1,2,1,1,2,2,2,3,2,3,5,5,3,3,3,3,3,NA,NA,NA
4040432,2020,1,2,86,9,324,2,13,NA,NA,2,2,2,3,2,2,2,2,2,4,2,2,7,6,3,2,2,3,1,NA,6,3
4041242,2020,2,1,85,12,950,5,8,NA,NA,3,3,1,3,1,1,3,1,3,5,3,4,4,6,1,3,1,2,1,NA,NA,NA
4041361,2020,2,2,91,7,950,4,5,2,3,3,3,2,2,2,2,3,2,3,4,3,4,4,4,3,5,5,3,3,3,5,3
4041371,2020,1,2,86,5,950,4,12,NA,NA,2,3,4,2,1,2,3,2,1,5,1,3,7,7,1,1,1,1,1,NA,NA,NA
4041372,2020,1,1,87,6,950,4,8,NA,NA,3,2,1,2,1,2,2,2,1,5,1,4,7,7,1,1,1,1,1,NA,NA,NA
4041412,2020,1,1,87,5,116,7,13,NA,NA,1,2,3,3,3,2,3,2,2,5,2,5,6,7,2,5,2,5,3,NA,5,3
4041413,2020,1,2,90,9,950,4,5,2,1,2,1,1,2,1,1,1,2,2,5,2,4,5,7,1,1,1,1,1,2,3,2
4082471,2020,1,2,88,3,412,8,6,NA,NA,3,3,3,3,3,3,3,2,3,4,2,3,7,7,2,2,2,2,2,NA,NA,NA
4142441,2020,2,1,89,11,432,4,8,2,2,3,3,2,3,2,1,2,3,2,4,2,3,6,6,2,2,2,2,3,2,8,4
4143261,2020,2,2,91,12,414,7,6,3,1,3,3,3,3,3,3,3,3,3,4,3,4,7,7,3,3,2,3,3,2,6,3
4202211,2020,1,2,92,4,429,4,8,2,1,4,3,2,2,2,1,2,3,2,5,2,5,5,4,2,2,2,2,2,2,3,2
4202281,2020,2,1,92,5,433,4,8,NA,NA,3,4,3,3,3,2,4,3,1,3,1,5,4,4,4,4,4,4,3,NA,NA,NA
4202441,2020,1,1,86,3,420,NA,13,NA,NA,3,3,4,3,3,4,4,4,2,5,2,4,5,5,4,4,3,3,1,NA,NA,NA
4202442,2020,1,2,89,1,420,NA,12,NA,NA,3,3,3,3,3,3,3,3,3,5,2,3,4,3,2,4,1,3,2,NA,NA,NA
4273312,2020,1,1,85,2,427,2,8,NA,NA,2,1,1,3,1,2,1,1,3,4,3,4,5,4,1,1,1,1,1,NA,NA,NA
4273313,2020,3,2,92,7,427,8,6,1,2,3,3,2,4,3,1,2,1,3,5,3,4,4,7,1,3,2,2,1,4,6,3
5010124,2020,2,1,87,2,231,7,12,NA,NA,1,1,1,1,1,1,3,1,1,4,1,4,7,7,3,3,3,2,4,NA,7,4
5010223,2020,1,2,85,4,971,NA,12,NA,NA,2,3,2,3,3,3,3,2,3,5,3,2,4,4,2,2,2,2,2,NA,NA,NA
5011051,2020,1,2,86,8,261,4,8,NA,NA,2,3,3,3,3,3,3,3,3,4,3,3,6,6,2,1,2,2,1,NA,NA,NA
5011052,2020,1,1,88,7,261,4,8,NA,NA,3,3,3,3,3,3,3,2,2,3,2,3,7,5,2,3,2,2,2,NA,NA,NA
5011053,2020,1,2,90,12,261,4,8,2,1,4,4,3,3,3,1,3,3,3,1,3,1,7,7,3,2,4,5,1,3,4,2
5011062,2020,2,2,86,6,260,2,8,3,2,2,2,2,3,3,3,3,2,1,4,2,4,6,5,3,3,2,3,3,2,4,2
5011291,2020,1,2,88,4,320,8,13,NA,NA,1,1,3,2,1,2,2,2,2,5,3,3,4,3,3,1,2,5,2,NA,6,3
5011292,2020,1,1,92,12,261,4,5,3,2,NA,2,1,3,3,NA,1,1,3,5,3,2,4,5,2,2,5,2,1,2,4,2
5011501,2020,1,2,91,11,261,4,5,2,1,1,1,1,1,2,1,2,2,2,4,1,4,3,4,1,1,2,1,2,1,5,3
5020262,2020,1,1,88,10,261,8,13,NA,NA,3,3,2,3,2,2,2,4,3,4,4,4,6,7,1,1,3,3,1,NA,10,5
5021041,2020,1,2,88,4,413,7,12,NA,NA,3,2,1,2,1,2,3,3,4,5,4,5,4,4,1,2,1,1,4,NA,10,5
5021042,2020,4,1,89,3,261,3,4,NA,NA,2,2,1,2,1,1,2,1,3,3,3,3,4,3,1,1,1,1,2,NA,NA,NA
5021043,2020,3,1,92,1,261,4,7,2,2,2,2,1,2,1,2,3,2,3,4,3,4,4,4,2,3,3,2,3,4,4,2
5021151,2020,3,1,90,6,236,2,8,NA,NA,4,4,1,3,2,2,2,2,3,4,3,4,5,6,3,3,2,2,4,NA,NA,NA
5021152,2020,3,1,92,5,261,2,8,2,2,NA,2,NA,3,3,NA,NA,NA,1,3,1,4,7,7,1,1,3,1,1,3,4,2
5021171,2020,3,1,89,12,261,5,9,2,2,2,1,1,3,1,1,2,2,4,5,3,5,5,2,5,5,3,3,3,4,5,3
5021241,2020,1,2,91,4,261,7,9,2,1,3,3,1,1,1,3,1,3,3,5,3,3,6,5,1,1,1,1,1,4,4,2
5021242,2020,1,1,92,3,261,2,5,1,1,3,3,1,2,1,1,3,2,3,4,3,4,6,6,1,1,1,1,1,3,5,3
5021411,2020,1,2,90,1,261,4,13,NA,NA,3,NA,2,3,3,3,2,3,3,3,4,2,5,3,3,4,2,4,4,NA,4,2
5021412,2020,2,2,91,12,261,4,5,2,1,4,4,3,3,4,2,3,2,1,2,1,1,6,5,1,4,2,1,2,4,2,1
5021423,2020,2,2,88,3,262,NA,12,NA,NA,3,4,2,3,3,2,2,2,3,4,3,4,5,4,2,2,2,3,3,NA,NA,NA
5021511,2020,2,1,92,1,999,8,5,1,3,NA,NA,3,3,3,NA,3,NA,3,5,2,5,6,6,2,2,2,2,4,3,3,2
5021541,2020,3,1,92,11,261,4,8,2,1,3,3,2,3,3,2,3,3,3,4,3,3,6,6,3,2,1,4,4,3,5,3
5021581,2020,3,1,89,7,261,5,8,NA,NA,4,2,2,2,1,3,1,2,3,4,3,4,5,5,3,3,2,2,3,NA,NA,NA
5021601,2020,1,1,85,3,261,4,8,NA,NA,2,2,1,1,1,1,1,1,1,5,1,5,7,7,1,1,1,1,1,NA,NA,NA
5021602,2020,1,1,86,5,261,4,8,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,6,7,3,1,3,3,3,NA,NA,NA
5120594,2020,1,2,88,5,223,8,13,NA,NA,3,3,2,3,3,3,2,2,3,3,3,3,5,5,3,3,3,3,4,NA,10,5
5133431,2020,2,1,88,10,880,4,5,NA,NA,2,2,2,2,2,1,2,2,6,NA,1,3,7,7,3,3,3,3,3,NA,NA,NA
5142261,2020,3,2,88,4,514,2,9,NA,NA,3,3,2,3,3,2,2,3,3,3,3,2,5,5,2,4,1,4,5,NA,NA,NA
5142383,2020,1,2,85,11,500,8,12,NA,NA,2,2,2,2,2,2,2,2,3,NA,3,4,6,6,1,1,2,1,2,NA,NA,NA
5142401,2020,1,1,88,7,514,3,5,NA,NA,2,3,1,3,3,1,2,2,2,4,1,4,7,7,3,2,3,2,3,NA,NA,NA
5143161,2020,2,2,92,7,514,2,5,2,3,2,3,3,3,3,3,3,2,2,4,2,4,5,3,3,3,3,4,4,4,2,1
5572091,2020,1,1,89,7,557,2,6,NA,NA,3,4,1,2,2,1,2,2,4,5,3,5,5,4,1,1,1,1,1,NA,NA,NA
5572092,2020,1,2,91,3,557,4,6,2,1,3,3,2,2,1,3,2,2,3,4,3,4,6,6,2,2,3,3,2,4,4,2
5573231,2020,1,2,89,10,557,4,12,NA,NA,4,4,3,2,1,3,3,3,3,3,3,4,7,6,2,3,4,4,2,NA,6,3
5573232,2020,1,2,91,3,557,7,8,1,2,3,2,3,3,3,3,3,3,2,5,2,4,7,7,1,1,5,5,5,3,4,2
6011223,2020,2,1,88,7,407,8,6,NA,NA,3,2,2,2,2,2,2,2,4,NA,1,3,7,6,1,1,1,1,1,NA,NA,NA
6011291,2020,1,2,90,6,116,7,13,NA,NA,3,3,1,3,3,NA,3,NA,2,2,2,2,7,7,3,4,3,4,2,NA,6,3
6011452,2020,2,2,91,2,637,4,8,2,1,3,3,3,3,3,3,3,3,2,4,1,4,7,7,1,1,1,1,1,NA,4,2
6011491,2020,1,2,88,3,637,4,8,NA,NA,2,1,1,2,1,1,1,1,3,2,3,1,6,5,4,4,4,3,5,NA,NA,NA
6011531,2020,1,2,85,12,637,3,12,NA,NA,3,3,1,1,1,1,3,1,1,5,1,5,6,6,2,3,3,1,3,NA,NA,NA
6011532,2020,1,1,88,2,637,8,13,NA,NA,1,1,1,1,1,1,1,1,1,4,1,4,7,7,3,5,3,5,5,NA,10,5
6011533,2020,1,1,89,10,813,4,8,NA,NA,3,2,1,1,1,1,4,2,3,5,3,5,5,5,2,3,3,3,3,NA,NA,NA
6020294,2020,2,2,85,6,732,4,8,NA,NA,3,3,2,2,2,2,3,2,3,4,3,2,4,4,3,1,3,2,3,NA,NA,NA
6021021,2020,2,2,89,9,106,2,13,NA,NA,2,1,2,2,2,2,1,2,2,3,2,2,5,7,3,2,4,3,1,NA,6,3
6021042,2020,2,1,87,7,744,7,12,NA,NA,1,2,1,2,1,1,2,2,4,5,3,3,4,5,2,1,1,3,1,NA,10,5
6021052,2020,1,1,86,10,335,2,13,NA,NA,NA,3,3,3,3,1,3,2,2,4,2,4,6,6,3,2,2,4,2,NA,6,3
6021102,2020,1,2,86,5,433,4,12,NA,NA,2,3,1,2,1,3,3,3,3,5,2,4,5,6,2,3,2,2,2,NA,NA,NA
6021191,2020,3,2,88,2,732,2,6,NA,NA,1,3,1,3,2,2,1,2,3,3,3,2,6,5,4,4,2,5,4,NA,NA,NA
6021221,2020,2,1,88,2,732,4,6,NA,NA,3,3,1,2,1,1,3,3,1,2,1,3,7,7,1,2,5,2,3,NA,NA,NA
6021311,2020,2,2,92,2,732,4,5,2,1,NA,4,1,3,1,4,3,NA,3,3,3,3,7,7,1,1,1,1,1,3,2,1
6021331,2020,1,1,92,10,732,4,8,2,2,4,3,1,3,3,2,3,2,3,4,3,4,7,6,2,2,3,3,1,2,9,5
6021342,2020,1,1,86,4,732,2,13,NA,NA,2,2,1,1,1,2,2,1,3,4,2,5,5,5,1,3,4,4,3,NA,NA,NA
6021461,2020,2,2,91,10,732,2,8,3,1,3,2,1,2,2,2,3,2,2,4,1,4,6,7,3,3,2,2,2,2,8,4
6021602,2020,1,1,89,5,732,8,12,NA,NA,NA,1,1,1,1,1,2,1,3,4,3,4,5,5,1,1,1,1,1,NA,4,2
6031241,2020,1,2,85,12,732,8,12,NA,NA,4,3,1,2,1,4,1,1,2,3,2,3,5,6,5,4,1,1,1,NA,NA,NA
6031242,2020,2,2,88,6,732,2,12,NA,NA,4,3,1,3,3,2,3,3,2,4,3,4,7,7,1,2,2,2,3,NA,6,3
6031281,2020,2,2,92,6,521,4,8,2,1,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,1,3,2
6031301,2020,1,1,86,12,600,4,8,NA,NA,2,2,1,3,2,2,3,2,3,3,NA,NA,5,5,3,2,4,3,3,NA,NA,NA
6031302,2020,1,2,90,3,732,2,8,NA,NA,2,2,2,3,2,2,2,2,3,4,NA,NA,6,5,3,2,3,2,2,NA,NA,NA
6031311,2020,1,2,87,6,106,6,8,NA,NA,4,2,1,2,1,1,2,1,1,5,1,4,5,4,2,2,2,2,1,NA,NA,NA
6031312,2020,1,1,88,11,732,2,8,NA,NA,3,3,1,2,2,2,3,2,3,3,3,4,5,4,2,2,2,1,3,NA,NA,NA
6031313,2020,1,1,91,3,732,2,8,2,1,3,3,2,3,3,3,3,3,4,4,3,3,5,7,4,2,3,3,4,2,8,4
6031342,2020,1,1,85,8,732,1,10,NA,NA,1,1,1,1,1,1,1,1,1,5,1,5,6,6,2,2,2,2,1,NA,NA,NA
6031343,2020,1,2,90,10,732,1,5,2,2,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,2,5,3
6031451,2020,1,1,86,3,744,8,13,NA,NA,3,3,3,2,1,2,2,1,1,3,1,3,7,7,2,1,2,2,1,NA,NA,NA
6031452,2020,1,1,88,4,732,8,13,NA,NA,2,3,2,3,3,1,3,2,4,3,3,3,5,6,2,1,1,3,1,NA,5,3
6041042,2020,3,1,85,12,811,4,8,NA,NA,2,2,1,2,2,2,2,2,6,NA,4,5,5,4,3,2,1,1,1,NA,NA,NA
6041182,2020,3,2,87,11,104,8,13,NA,NA,1,NA,1,1,1,2,1,2,3,5,5,5,6,6,1,1,1,1,2,NA,2,1
6041223,2020,1,2,89,10,913,4,13,NA,NA,3,3,1,1,1,1,3,3,2,4,2,4,5,5,4,3,1,4,2,NA,7,4
6041261,2020,1,2,92,7,831,4,8,1,1,3,3,2,3,3,3,3,3,3,5,3,4,5,5,2,2,2,2,2,3,3,2
6041321,2020,2,1,88,3,946,4,12,NA,NA,3,3,1,3,3,2,3,3,3,3,3,3,5,5,3,2,2,2,4,NA,6,3
6041322,2020,1,1,89,12,913,8,13,NA,NA,3,3,1,3,2,1,2,2,2,4,2,4,4,4,3,2,1,1,5,NA,4,2
6041323,2020,1,1,91,6,913,3,6,2,2,3,3,2,3,3,2,2,2,3,4,3,4,5,5,2,2,2,2,2,3,5,3
6041471,2020,2,1,90,10,320,4,6,2,2,4,3,1,3,2,2,3,3,2,4,2,4,6,4,2,3,4,2,2,4,6,3
6041472,2020,1,2,92,7,320,4,5,2,2,2,2,2,1,1,2,2,3,3,5,3,5,6,6,1,2,4,2,1,3,4,2
6140062,2020,1,2,92,3,328,5,6,2,2,2,3,3,3,3,4,3,2,6,NA,4,4,7,7,3,1,1,3,1,3,4,2
6512201,2020,2,1,92,2,813,8,5,3,2,3,3,1,2,2,1,3,2,3,4,3,4,5,3,3,3,2,3,4,2,6,3
6512281,2020,2,1,92,3,651,2,8,2,1,3,2,1,1,1,1,1,2,1,5,NA,NA,6,7,3,4,4,2,3,2,8,4
6512511,2020,2,1,92,4,652,1,6,2,1,3,3,2,3,3,3,3,3,3,3,3,3,6,6,3,2,3,3,3,2,4,2
6513121,2020,3,2,92,8,651,4,5,1,1,3,1,1,1,1,3,3,3,3,5,NA,NA,7,7,1,5,1,1,1,2,4,2
7011031,2020,1,1,91,8,333,4,6,3,2,3,3,1,3,3,3,4,2,4,5,3,5,4,5,1,2,2,2,2,2,7,4
7011071,2020,1,1,85,3,333,3,13,NA,NA,2,2,1,2,2,1,2,2,1,4,1,4,5,5,3,4,4,3,3,NA,NA,NA
7011102,2020,1,2,91,8,330,8,5,2,2,4,2,1,1,2,1,1,1,2,5,3,3,5,5,2,2,1,3,2,2,4,2
7011141,2020,2,2,91,1,330,4,5,2,1,3,3,1,3,3,3,1,1,2,2,3,2,5,4,2,1,1,1,1,2,4,2
7011231,2020,2,1,87,5,333,7,12,NA,NA,3,3,2,3,3,3,4,3,4,3,4,4,5,6,2,2,3,1,3,NA,5,3
7011512,2020,3,2,88,1,333,8,13,NA,NA,4,3,2,3,3,3,3,3,3,4,3,4,6,6,1,2,1,1,2,NA,5,3
7012511,2020,1,1,88,6,701,8,12,NA,NA,3,2,1,1,1,1,2,2,4,4,2,4,5,6,1,2,2,2,4,NA,6,3
7020212,2020,1,2,85,8,241,7,13,NA,NA,2,3,3,2,1,2,2,1,3,5,3,4,5,2,2,2,2,2,1,NA,NA,NA
7020403,2020,1,1,87,1,632,2,12,NA,NA,4,3,3,3,1,1,2,1,NA,NA,1,5,4,5,5,1,5,5,5,NA,5,3
7021062,2020,2,2,85,9,513,2,12,NA,NA,2,2,1,1,1,2,2,2,6,NA,2,4,5,5,1,2,2,2,2,NA,NA,NA
7021073,2020,1,1,85,12,513,2,8,NA,NA,3,3,1,1,1,1,3,3,3,4,1,4,7,7,1,1,4,3,4,NA,NA,NA
7021091,2020,2,2,85,1,513,1,12,NA,NA,3,2,1,2,2,2,3,3,3,4,3,1,5,5,2,2,2,2,2,NA,NA,NA
7021092,2020,1,1,87,7,513,7,13,NA,NA,2,1,1,2,1,1,2,2,3,4,3,3,6,5,3,4,2,3,3,NA,10,5
7021093,2020,2,1,89,8,513,1,8,NA,NA,4,3,1,4,2,1,4,4,4,4,3,5,3,1,1,2,4,2,1,NA,NA,NA
7021101,2020,2,1,88,7,513,2,12,NA,NA,2,2,1,2,2,1,1,2,3,5,3,5,5,6,2,2,3,2,1,NA,10,5
7021102,2020,2,2,89,8,513,7,9,2,1,3,4,2,3,3,2,2,3,3,2,3,2,5,4,3,2,3,3,4,2,8,4
7021103,2020,1,2,91,9,513,7,9,2,1,4,4,1,2,3,4,4,4,3,5,3,5,3,4,1,3,1,1,5,2,6,3
7021113,2020,2,1,86,4,513,4,12,NA,NA,2,2,2,2,1,1,2,2,3,5,3,3,4,4,5,3,3,3,3,NA,NA,NA
7021114,2020,1,2,88,2,513,NA,13,NA,NA,3,3,1,3,2,2,3,3,3,5,3,5,7,7,2,3,4,4,4,NA,7,4
7021141,2020,1,2,87,2,520,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,5,4,1,5,2,1,5,NA,NA,NA
7021142,2020,1,1,88,3,513,1,8,NA,NA,2,2,2,3,2,2,1,2,3,5,NA,NA,4,4,4,3,3,3,3,NA,NA,NA
7021173,2020,2,2,86,7,513,1,8,NA,NA,2,1,1,1,1,1,1,1,6,NA,1,5,7,7,1,1,2,2,2,NA,NA,NA
7021174,2020,2,1,88,12,513,4,4,NA,NA,2,2,1,3,1,1,3,2,6,NA,3,5,4,3,1,3,1,3,3,NA,NA,NA
7021181,2020,1,1,90,2,513,4,13,NA,NA,2,2,1,3,3,1,3,3,1,5,1,5,6,7,3,3,2,4,4,NA,5,3
7021241,2020,1,2,88,9,513,7,13,NA,NA,2,2,2,2,1,2,2,2,3,5,2,5,6,6,3,2,3,4,3,NA,5,3
7021271,2020,1,2,89,6,513,7,12,NA,NA,3,3,2,3,3,3,3,3,2,4,2,2,6,6,1,1,2,2,2,NA,10,5
7021272,2020,1,1,91,12,513,4,8,2,1,3,2,1,4,2,3,2,2,3,4,3,4,4,5,1,1,1,1,1,1,6,3
7021302,2020,1,1,91,10,513,NA,8,2,1,3,3,3,3,3,3,3,3,3,4,3,4,6,6,2,3,2,3,3,2,7,4
7021362,2020,1,2,85,12,513,8,12,NA,NA,3,3,3,3,3,2,3,2,6,NA,4,3,4,4,3,2,2,2,2,NA,NA,NA
7021363,2020,1,2,88,3,513,NA,12,NA,NA,3,3,2,3,3,3,2,3,6,NA,4,3,4,5,3,4,2,3,3,NA,7,4
7021401,2020,1,1,89,4,513,NA,12,NA,NA,3,3,1,3,3,1,2,NA,2,5,2,5,7,7,1,2,3,3,4,NA,5,3
7021402,2020,1,2,90,4,513,NA,12,NA,NA,3,3,2,2,3,2,3,2,2,5,2,5,7,7,3,3,3,4,5,NA,5,3
7021541,2020,1,1,88,11,513,NA,13,NA,NA,3,3,2,3,3,2,3,3,3,5,3,5,5,5,2,2,2,2,2,NA,5,3
7021542,2020,1,2,91,12,513,2,5,2,2,3,3,3,3,3,3,3,3,2,4,2,4,5,5,2,3,2,2,3,2,4,2
7030354,2020,1,1,85,11,842,NA,8,NA,NA,3,3,3,3,2,3,2,2,2,4,2,4,5,5,1,1,1,4,1,NA,NA,NA
7030355,2020,1,2,85,11,235,7,13,NA,NA,2,2,1,3,2,2,1,2,2,4,3,3,6,5,3,2,2,2,3,NA,NA,NA
7031011,2020,1,2,92,11,513,3,5,2,2,2,3,3,3,4,4,2,3,2,4,2,3,5,6,3,2,2,2,2,3,3,2
7031051,2020,1,1,90,11,513,3,5,2,2,4,4,2,3,4,2,2,2,3,4,1,3,7,7,2,4,3,3,4,2,2,1
7031052,2020,1,2,92,4,513,3,8,2,1,4,4,3,4,4,4,3,3,3,5,2,5,6,7,1,1,1,1,1,3,2,1
7031161,2020,1,2,90,11,515,3,5,2,2,3,3,1,2,2,1,2,2,2,3,2,2,6,5,4,4,4,3,3,3,2,1
7031162,2020,1,1,90,11,515,3,5,2,1,3,3,3,3,3,3,3,3,2,4,2,3,6,5,2,3,2,2,2,3,2,1
7031231,2020,1,1,91,3,513,1,8,3,3,3,3,2,3,3,3,3,3,3,4,3,4,4,4,3,2,2,2,3,2,5,3
7031232,2020,1,1,92,4,513,1,5,2,1,3,3,2,2,3,2,2,2,3,4,3,4,6,6,1,1,1,1,1,2,3,2
7031271,2020,1,1,92,7,513,2,8,2,1,NA,3,1,2,3,2,3,3,2,3,2,3,6,7,2,2,3,3,1,3,4,2
7031342,2020,2,2,85,4,513,2,12,NA,NA,3,2,1,2,2,2,2,2,1,4,1,4,7,7,1,1,1,1,1,NA,NA,NA
7031421,2020,1,1,86,8,513,7,12,NA,NA,2,2,2,2,2,2,3,3,3,5,3,5,6,5,4,3,4,3,2,NA,NA,NA
7040235,2020,1,2,85,5,333,2,13,NA,NA,1,2,1,1,1,1,1,2,3,5,3,5,6,4,1,1,1,1,1,NA,3,2
7041011,2020,1,2,86,5,712,5,12,NA,NA,2,3,3,3,2,3,3,3,1,2,1,2,7,7,5,3,3,4,3,NA,NA,NA
7041012,2020,2,2,88,4,712,4,12,NA,NA,4,4,2,3,3,2,3,3,3,4,3,4,5,6,1,2,1,1,2,NA,7,4
7041013,2020,2,1,89,8,712,4,9,2,1,3,4,3,3,3,3,4,3,2,3,1,3,6,7,3,2,2,2,3,2,5,3
7041022,2020,2,2,86,1,712,2,12,NA,NA,3,3,2,3,3,2,2,2,3,5,3,4,4,4,1,4,2,2,2,NA,NA,NA
7041023,2020,2,2,87,1,912,4,12,NA,NA,2,2,2,2,2,2,2,2,4,5,3,5,6,6,1,1,1,1,1,NA,9,5
7041181,2020,2,1,87,6,701,4,5,NA,NA,2,2,1,3,3,2,2,2,3,4,3,4,6,5,1,3,1,2,2,NA,NA,NA
7041182,2020,2,1,89,10,900,7,13,NA,NA,3,3,2,3,3,1,1,1,3,4,4,4,5,5,2,2,1,1,2,NA,4,2
7041183,2020,2,2,91,8,701,4,5,2,2,4,3,3,3,2,2,2,2,3,5,4,4,5,6,3,4,4,2,2,1,3,2
7041261,2020,1,1,90,11,712,3,8,2,2,3,3,3,3,3,3,3,3,1,4,1,4,6,7,2,2,2,2,2,2,2,1
7041391,2020,1,2,87,7,712,4,12,NA,NA,2,1,1,1,3,4,2,2,3,5,3,3,4,5,1,2,3,4,1,NA,3,2
7041392,2020,1,1,90,4,712,4,6,NA,NA,1,3,1,4,1,3,2,4,4,3,3,2,3,4,1,2,3,1,2,NA,NA,NA
7041411,2020,1,2,89,10,433,7,13,NA,NA,4,4,2,3,3,2,3,3,3,5,3,4,5,5,1,1,2,3,1,NA,4,2
7041412,2020,1,1,92,12,712,2,8,2,2,3,3,3,3,3,3,3,2,3,2,3,2,6,6,3,2,4,4,3,4,4,2
7041483,2020,1,2,88,8,712,NA,12,NA,NA,2,2,1,2,1,2,1,2,6,NA,3,4,5,5,2,1,1,1,1,NA,7,4
7041511,2020,1,1,85,11,711,4,13,NA,NA,2,1,3,2,1,2,1,2,3,4,4,4,7,7,2,5,1,5,1,NA,NA,NA
7041512,2020,1,2,87,1,711,8,13,NA,NA,2,2,2,2,2,2,2,2,3,4,4,4,5,7,4,3,4,4,4,NA,6,3
7041531,2020,2,2,88,9,112,7,12,NA,NA,1,1,2,2,1,2,2,1,2,4,2,4,6,5,3,3,2,3,4,NA,10,5
7092352,2020,1,1,91,7,524,8,9,3,1,3,3,3,3,3,3,3,3,1,5,1,4,7,4,3,2,2,3,3,2,5,3
7093121,2020,2,1,91,2,709,2,8,3,1,4,3,1,2,2,1,3,2,3,4,4,4,6,5,4,3,4,2,3,3,6,3
7093301,2020,1,2,87,11,709,4,8,NA,NA,3,2,1,3,1,1,2,3,2,1,2,4,7,7,3,3,2,2,2,NA,NA,NA
7093302,2020,1,2,91,7,709,4,8,2,1,3,2,1,2,2,3,1,2,2,4,2,4,5,5,3,3,3,3,2,3,6,3
7102211,2020,1,1,92,8,710,4,6,2,1,3,3,3,3,4,3,2,2,2,5,2,4,6,7,1,1,1,1,2,2,4,2
7102341,2020,2,2,92,1,710,8,5,2,3,3,4,2,3,3,4,3,4,2,2,2,2,5,5,4,4,4,4,3,1,4,2
7102361,2020,1,1,91,7,710,4,8,1,1,4,4,2,3,3,2,3,4,2,5,4,5,7,7,2,1,2,1,1,2,5,3
7212251,2020,2,2,88,10,407,4,13,NA,NA,3,3,2,3,3,3,2,2,3,4,3,2,5,5,3,3,2,2,2,NA,4,2
7212271,2020,1,2,92,6,721,4,9,2,1,4,2,3,2,3,2,3,1,2,5,3,1,6,7,1,3,1,2,3,2,7,4
7213292,2020,2,2,90,5,710,4,12,NA,NA,3,3,3,2,1,2,1,2,2,4,2,2,4,3,5,5,4,5,4,NA,9,5
7373081,2020,1,2,88,1,737,2,8,NA,NA,3,3,2,1,1,3,2,1,2,4,4,3,5,6,3,4,3,3,4,NA,NA,NA
7373082,2020,1,2,90,11,308,2,8,2,1,2,3,1,2,1,3,2,2,2,5,2,5,4,4,3,3,3,3,3,4,5,3
7373083,2020,1,2,91,11,737,2,8,2,1,3,3,1,1,1,3,2,1,2,4,NA,NA,5,7,3,4,1,5,2,2,10,5
7373271,2020,1,2,91,2,737,4,6,2,1,2,1,1,2,1,1,2,2,2,5,2,5,7,7,1,2,3,2,1,4,3,2
7373272,2020,1,1,92,12,737,4,8,2,2,3,3,2,2,2,3,2,3,2,5,2,4,7,7,2,2,3,2,3,3,5,3
8010122,2020,1,2,86,6,204,7,14,NA,NA,2,2,2,3,1,NA,2,3,2,4,2,4,5,2,2,2,2,3,4,NA,5,3
8011031,2020,1,2,86,2,204,8,13,NA,NA,2,1,1,2,1,1,1,2,NA,NA,2,4,6,5,4,2,2,3,2,NA,NA,NA
8011131,2020,1,1,92,1,204,2,8,2,1,3,3,1,2,3,1,3,2,2,5,2,5,5,4,3,2,4,4,3,2,5,3
8011132,2020,1,1,90,4,204,4,12,NA,NA,2,2,1,1,1,1,2,2,3,4,3,4,5,5,4,3,4,4,2,NA,6,3
8011152,2020,1,1,85,2,260,7,12,NA,NA,3,2,2,2,2,2,3,3,2,4,2,4,6,6,4,5,2,4,5,NA,NA,NA
8011301,2020,1,2,92,6,203,7,8,1,1,3,3,2,2,3,3,1,1,1,1,1,5,7,7,1,1,1,1,3,1,9,5
8011333,2020,1,1,86,2,204,8,12,NA,NA,3,3,3,4,3,2,4,4,2,3,2,3,7,6,3,1,3,2,1,NA,NA,NA
8011351,2020,1,2,86,10,710,8,12,NA,NA,4,4,3,3,3,4,2,3,1,5,1,NA,5,5,1,1,1,1,1,NA,4,2
8011474,2020,1,1,88,12,204,2,6,NA,NA,2,2,2,2,2,2,2,2,4,5,4,5,2,3,3,3,3,3,3,NA,NA,NA
8011502,2020,2,1,88,11,204,8,6,NA,NA,1,2,2,3,1,1,2,1,3,5,3,3,7,7,2,1,2,1,1,NA,NA,NA
8020181,2020,2,2,88,11,204,8,12,NA,NA,4,3,2,3,3,4,3,2,2,3,3,3,7,7,2,2,2,2,1,NA,5,3
8020182,2020,1,1,90,12,204,8,8,2,1,4,4,3,4,3,4,4,4,1,4,4,4,7,7,1,1,1,1,1,1,5,3
